Date,AAPL_250C_20271217,CL=F,EEM,ES=F,EURUSD=X,GBPUSD=X,GC=F,GLD,HYG,IEF,IWM,JPY=X,LQD,NQ=F,QQQ,QQQ_700P_20271217,SPY,SPY_550P_20271217,SPY_650C_20271217,TLT,USO,UUP,ZN=F
2025-07-03,,67.0,47.823482513427734,6324.25,1.18002450466156,1.3650014400482178,3331.60009765625,307.1400146484375,76.14966583251953,91.49633026123047,220.78683471679688,143.5260009765625,104.6351318359375,23062.5,553.553955078125,,618.4869995117188,,,83.48666381835938,75.19000244140625,26.0889949798584,111.21875
2025-07-04,,66.5,,6283.5,1.1771491765975952,1.366829752922058,3332.5,,,,,144.6820068359375,,22906.75,,,,,,,,,111.359375
2025-07-07,,67.93000030517578,47.14673614501953,6276.0,1.178078293800354,1.3651504516601562,3332.199951171875,307.3699951171875,75.89382934570312,91.20667266845703,217.47125244140625,144.4980010986328,104.0114974975586,22884.75,549.3840942382812,,613.8780517578125,,,82.68990325927734,76.4800033569336,26.176023483276367,110.921875
2025-07-08,,68.33000183105469,47.440975189208984,6272.0,1.1736538410186768,1.3623607158660889,3307.0,304.1600036621094,75.78961944580078,91.07150268554688,218.9756317138672,145.89199829101562,103.71407318115234,22896.75,549.692626953125,,613.5418090820312,,,82.58432006835938,76.95999908447266,26.195363998413086,110.78125
2025-07-09,,68.37999725341797,47.36251449584961,6307.25,1.1724566221237183,1.3585295677185059,3311.60009765625,305.5199890136719,75.99807739257812,91.54461669921875,221.35096740722656,146.8489990234375,104.30892944335938,23052.75,553.5838623046875,,617.2210693359375,,,83.44827270507812,76.93000030517578,26.195363998413086,111.265625
2025-07-10,,66.56999969482422,47.490013122558594,6324.25,1.17311692237854,1.3593051433563232,3317.39990234375,306.20001220703125,75.92227935791016,91.49633026123047,222.48915100097656,146.11399841308594,104.32810974121094,23013.25,552.7876586914062,,618.9617309570312,,,83.505859375,75.38999938964844,26.243711471557617,111.21875
2025-07-11,,68.44999694824219,47.33308792114258,6300.0,1.1702749729156494,1.3579576015472412,3356.0,309.1400146484375,75.82752227783203,91.07150268554688,219.42100524902344,146.28799438476562,103.69489288330078,22959.0,551.5436401367188,,616.7858276367188,,,82.35393524169922,77.29000091552734,26.321069717407227,110.71875
2025-07-14,,66.9800033569336,47.4017448425293,6311.0,1.1682106256484985,1.3493820428848267,3351.5,308.010009765625,75.88435363769531,91.03288269042969,220.89569091796875,147.2949981689453,103.66612243652344,23035.5,553.5440063476562,,617.9628295898438,,,82.18113708496094,75.62000274658203,26.38875961303711,110.765625
2025-07-15,,66.5199966430664,47.745018005371094,6284.0,1.1666297912597656,1.3428045511245728,3329.800048828125,306.7300109863281,75.65697479248047,90.67560577392578,216.57061767578125,147.79200744628906,103.29194641113281,23056.75,554.0515747070312,,615.3220825195312,,,81.60517120361328,75.26000213623047,26.53380584716797,110.28125
2025-07-16,,66.37999725341797,47.970603942871094,6303.25,1.1607391834259033,1.3393335342407227,3352.5,308.260009765625,75.85594940185547,90.9266586303711,218.74801635742188,148.76100158691406,103.45504760742188,23076.5,554.6187744140625,,617.3792724609375,,,81.72035217285156,75.19000244140625,26.43710708618164,110.625
